"Time","X","Y","Z"
2025-12-15 21:59:58,-86.5 rpm,23.5 rpm,33.3 rpm
2025-12-15 22:00:02,-88.7 rpm,6.75 rpm,33.5 rpm
2025-12-15 22:00:04,-88.7 rpm,9.75 rpm,33.5 rpm
2025-12-15 22:00:06,-88.7 rpm,10.3 rpm,33 rpm
2025-12-15 22:00:08,-88.7 rpm,13.3 rpm,31 rpm
2025-12-15 22:00:10,-88.5 rpm,16.3 rpm,30.5 rpm
2025-12-15 22:00:12,-88.5 rpm,19 rpm,31.3 rpm
2025-12-15 22:00:16,-91 rpm,22.5 rpm,30 rpm
2025-12-15 22:00:18,-91 rpm,23 rpm,27.3 rpm
2025-12-15 22:00:22,-353 rpm,-166 rpm,-110 rpm
2025-12-15 22:00:24,-524 rpm,-408 rpm,-101 rpm
2025-12-15 22:00:26,-562 rpm,-532 rpm,-94.7 rpm
2025-12-15 22:00:28,-542 rpm,-608 rpm,-85.7 rpm
2025-12-15 22:00:30,-501 rpm,-621 rpm,-74.7 rpm
2025-12-15 22:00:32,-444 rpm,-605 rpm,-63.2 rpm
2025-12-15 22:00:34,-378 rpm,-564 rpm,-51.7 rpm
2025-12-15 22:00:36,-302 rpm,-504 rpm,-43 rpm
2025-12-15 22:00:38,-226 rpm,-434 rpm,-35.7 rpm
2025-12-15 22:00:40,-160 rpm,-360 rpm,-29 rpm
2025-12-15 22:00:42,-107 rpm,-290 rpm,-23.2 rpm
2025-12-15 22:00:46,-30 rpm,-183 rpm,-13 rpm
2025-12-15 22:00:48,-19 rpm,-153 rpm,-12.7 rpm
2025-12-15 22:00:52,8.75 rpm,-115 rpm,-9.25 rpm
2025-12-15 22:00:54,22.5 rpm,-106 rpm,-9.25 rpm
2025-12-15 22:00:56,42.8 rpm,-95.7 rpm,6.25 rpm
2025-12-15 22:00:58,55.8 rpm,-85.5 rpm,6.50 rpm
2025-12-15 22:01:00,60 rpm,-90 rpm,34.8 rpm
2025-12-15 22:01:02,61.5 rpm,-86.5 rpm,9 rpm
2025-12-15 22:01:06,55 rpm,-83.7 rpm,24.3 rpm
2025-12-15 22:01:08,52.8 rpm,-83.7 rpm,26 rpm
2025-12-15 22:01:12,44.5 rpm,-84 rpm,32.3 rpm
2025-12-15 22:01:14,41.8 rpm,-84 rpm,31.8 rpm
2025-12-15 22:01:18,32 rpm,-84.2 rpm,31.3 rpm
2025-12-15 22:01:20,31.5 rpm,-84 rpm,29.5 rpm
2025-12-15 22:01:22,29.8 rpm,-84 rpm,26.8 rpm
2025-12-15 22:01:26,25 rpm,-86.2 rpm,20.5 rpm
2025-12-15 22:01:28,23.3 rpm,-86.2 rpm,18 rpm
2025-12-15 22:01:32,23.3 rpm,-86 rpm,16.5 rpm
