"Time","q0","q1","q2","q3"
2025-12-15 22:47:02,0.737,0.438,0.129,-0.498
2025-12-15 22:47:04,0.741,0.440,0.113,-0.495
2025-12-15 22:47:08,0.744,0.440,0.0889,-0.495
2025-12-15 22:47:10,0.741,0.442,0.0779,-0.499
2025-12-15 22:47:12,0.737,0.444,0.0690,-0.505
2025-12-15 22:47:14,0.731,0.444,0.0627,-0.514
2025-12-15 22:47:16,0.724,0.445,0.0588,-0.524
2025-12-15 22:47:18,0.713,0.448,0.0554,-0.537
2025-12-15 22:47:20,0.700,0.452,0.0546,-0.550
2025-12-15 22:47:22,0.686,0.455,0.0569,-0.565
2025-12-15 22:47:24,0.670,0.457,0.0624,-0.581
2025-12-15 22:47:26,0.651,0.462,0.0679,-0.598
2025-12-15 22:47:28,0.630,0.468,0.0749,-0.615
2025-12-15 22:47:30,0.607,0.473,0.0848,-0.632
2025-12-15 22:47:32,0.584,0.478,0.0986,-0.648
2025-12-15 22:47:34,0.558,0.484,0.113,-0.664
2025-12-15 22:47:36,0.530,0.492,0.128,-0.679
2025-12-15 22:47:40,0.474,0.504,0.167,-0.703
2025-12-15 22:47:42,0.445,0.511,0.189,-0.711
2025-12-15 22:47:44,0.414,0.519,0.210,-0.718
2025-12-15 22:47:48,0.358,0.536,0.252,-0.722
