"Time","X","Y","Z"
2025-12-15 22:35:32,0.425 RPM/s,-11.4 RPM/s,2.29 RPM/s
2025-12-15 22:35:34,-10.9 RPM/s,-15.6 RPM/s,6.18 RPM/s
2025-12-15 22:35:36,-12.9 RPM/s,-19.1 RPM/s,9.13 RPM/s
2025-12-15 22:35:40,-12.5 RPM/s,-12.6 RPM/s,13.4 RPM/s
2025-12-15 22:35:42,-14.3 RPM/s,-16.5 RPM/s,14.6 RPM/s
2025-12-15 22:35:46,-5.88 RPM/s,-42.9 RPM/s,12.1 RPM/s
2025-12-15 22:35:48,-1.88 RPM/s,-44.2 RPM/s,10.3 RPM/s
2025-12-15 22:35:50,-3.89 RPM/s,-52.1 RPM/s,7.64 RPM/s
2025-12-15 22:35:52,-1.64 RPM/s,-39.8 RPM/s,5.07 RPM/s
2025-12-15 22:35:54,1.18 RPM/s,-35.0 RPM/s,3.67 RPM/s
2025-12-15 22:35:56,1.12 RPM/s,-18.6 RPM/s,2.93 RPM/s
2025-12-15 22:36:00,-7.62 RPM/s,2.64 RPM/s,2.37 RPM/s
2025-12-15 22:36:02,-3.54 RPM/s,12.9 RPM/s,2.48 RPM/s
2025-12-15 22:36:06,-6.24 RPM/s,8.97 RPM/s,2.31 RPM/s
2025-12-15 22:36:08,-6.55 RPM/s,9.78 RPM/s,2.01 RPM/s
2025-12-15 22:36:10,-4.79 RPM/s,10.3 RPM/s,2.49 RPM/s
2025-12-15 22:36:12,-1.75 RPM/s,3.38 RPM/s,2.10 RPM/s
2025-12-15 22:36:14,0.774 RPM/s,8.43 RPM/s,2.49 RPM/s
2025-12-15 22:36:16,-2.17 RPM/s,1.71 RPM/s,2.70 RPM/s
2025-12-15 22:36:18,-1.67 RPM/s,0.287 RPM/s,2.11 RPM/s
2025-12-15 22:36:20,-0.402 RPM/s,-0.257 RPM/s,2.13 RPM/s
2025-12-15 22:36:22,-3.10 RPM/s,0.176 RPM/s,2.24 RPM/s
2025-12-15 22:36:26,-1.00 RPM/s,-0.862 RPM/s,1.62 RPM/s
2025-12-15 22:36:28,-2.80 RPM/s,-0.750 RPM/s,1.59 RPM/s
2025-12-15 22:36:32,-1.13 RPM/s,-1.08 RPM/s,1.87 RPM/s
2025-12-15 22:36:34,0.00442 RPM/s,-1.18 RPM/s,1.99 RPM/s
2025-12-15 22:36:36,0.0609 RPM/s,-1.57 RPM/s,2.34 RPM/s
2025-12-15 22:36:38,-1.64 RPM/s,-3.24 RPM/s,2.55 RPM/s
2025-12-15 22:36:40,0.0566 RPM/s,-0.930 RPM/s,1.88 RPM/s
2025-12-15 22:36:46,-2.42 RPM/s,-1.19 RPM/s,2.07 RPM/s
2025-12-15 22:36:48,-2.52 RPM/s,-1.23 RPM/s,2.37 RPM/s
2025-12-15 22:36:50,-1.58 RPM/s,-1.08 RPM/s,2.45 RPM/s
2025-12-15 22:36:52,-3.36 RPM/s,-1.68 RPM/s,2.13 RPM/s
2025-12-15 22:36:54,-2.40 RPM/s,-1.89 RPM/s,2.17 RPM/s
2025-12-15 22:36:56,-1.24 RPM/s,-2.35 RPM/s,2.60 RPM/s
2025-12-15 22:36:58,-1.26 RPM/s,-1.89 RPM/s,1.81 RPM/s
2025-12-15 22:37:00,-2.02 RPM/s,-2.05 RPM/s,2.02 RPM/s
2025-12-15 22:37:02,-2.28 RPM/s,-2.14 RPM/s,2.45 RPM/s
2025-12-15 22:37:04,-2.26 RPM/s,-2.24 RPM/s,2.01 RPM/s
2025-12-15 22:37:06,-2.08 RPM/s,-1.58 RPM/s,2.26 RPM/s
2025-12-15 22:37:08,-1.45 RPM/s,-2.36 RPM/s,2.45 RPM/s
2025-12-15 22:37:10,-1.34 RPM/s,-1.47 RPM/s,2.38 RPM/s
2025-12-15 22:37:12,-1.08 RPM/s,-1.06 RPM/s,2.69 RPM/s
2025-12-15 22:37:14,-0.351 RPM/s,-1.18 RPM/s,2.27 RPM/s
2025-12-15 22:37:16,-1.14 RPM/s,-1.14 RPM/s,2.23 RPM/s
2025-12-15 22:37:18,-1.49 RPM/s,-1.05 RPM/s,2.60 RPM/s
2025-12-15 22:37:20,-2.04 RPM/s,-1.75 RPM/s,1.95 RPM/s
2025-12-15 22:37:22,-1.53 RPM/s,-0.701 RPM/s,2.51 RPM/s
2025-12-15 22:37:24,-2.76 RPM/s,-0.951 RPM/s,1.99 RPM/s
2025-12-15 22:37:26,-2.64 RPM/s,-0.630 RPM/s,2.66 RPM/s
2025-12-15 22:37:30,-0.646 RPM/s,0.0947 RPM/s,1.62 RPM/s
2025-12-15 22:37:32,-1.66 RPM/s,1.12 RPM/s,0.384 RPM/s
2025-12-15 22:37:36,-3.15 RPM/s,1.15 RPM/s,-2.70 RPM/s
2025-12-15 22:37:38,0.184 RPM/s,1.82 RPM/s,-4.21 RPM/s
2025-12-15 22:37:40,2.18 RPM/s,1.17 RPM/s,-3.63 RPM/s
2025-12-15 22:37:42,-4.64 RPM/s,1.05 RPM/s,-2.40 RPM/s
2025-12-15 22:37:44,-1.52 RPM/s,0.160 RPM/s,-0.713 RPM/s
2025-12-15 22:37:46,9.66 RPM/s,-0.969 RPM/s,3.38 RPM/s
2025-12-15 22:37:50,-100 RPM/s,-100 RPM/s,-5.59 RPM/s
2025-12-15 22:37:52,-42.9 RPM/s,-100 RPM/s,-1.02 RPM/s
2025-12-15 22:37:54,-3.31 RPM/s,-28.3 RPM/s,2.36 RPM/s
2025-12-15 22:37:56,14.1 RPM/s,0.352 RPM/s,6.70 RPM/s
2025-12-15 22:37:58,23.1 RPM/s,17.2 RPM/s,8.47 RPM/s
2025-12-15 22:38:00,30.5 RPM/s,27.1 RPM/s,9.91 RPM/s
2025-12-15 22:38:02,37.9 RPM/s,35.4 RPM/s,10.8 RPM/s
2025-12-15 22:38:04,40.9 RPM/s,40.0 RPM/s,10.6 RPM/s
2025-12-15 22:38:06,38.9 RPM/s,41.6 RPM/s,9.81 RPM/s
2025-12-15 22:38:10,27.4 RPM/s,31.8 RPM/s,8.59 RPM/s
2025-12-15 22:38:12,21.4 RPM/s,25.9 RPM/s,7.77 RPM/s
2025-12-15 22:38:16,10.5 RPM/s,12.8 RPM/s,4.54 RPM/s
2025-12-15 22:38:18,8.42 RPM/s,8.75 RPM/s,4.05 RPM/s
2025-12-15 22:38:22,3.08 RPM/s,3.33 RPM/s,2.35 RPM/s
2025-12-15 22:38:24,1.01 RPM/s,3.07 RPM/s,1.79 RPM/s
2025-12-15 22:38:26,0.335 RPM/s,1.23 RPM/s,2.40 RPM/s
2025-12-15 22:38:28,-1.23 RPM/s,1.47 RPM/s,2.01 RPM/s
2025-12-15 22:38:30,-1.47 RPM/s,0.526 RPM/s,2.71 RPM/s
2025-12-15 22:38:34,-2.29 RPM/s,-0.0855 RPM/s,2.09 RPM/s
2025-12-15 22:38:38,-1.20 RPM/s,-1.31 RPM/s,2.79 RPM/s
2025-12-15 22:38:40,-1.16 RPM/s,-0.823 RPM/s,2.47 RPM/s
2025-12-15 22:38:46,-2.56 RPM/s,-2.12 RPM/s,-0.331 RPM/s
2025-12-15 22:38:54,-1.14 RPM/s,-2.29 RPM/s,-0.504 RPM/s
2025-12-15 22:39:00,-0.593 RPM/s,-1.33 RPM/s,-0.221 RPM/s
2025-12-15 22:39:02,-0.180 RPM/s,-1.07 RPM/s,0.197 RPM/s
2025-12-15 22:39:06,0.720 RPM/s,-1.48 RPM/s,-0.0951 RPM/s
2025-12-15 22:39:08,0.207 RPM/s,-1.08 RPM/s,1.87 RPM/s
2025-12-15 22:39:10,0.750 RPM/s,-0.873 RPM/s,2.91 RPM/s
2025-12-15 22:39:12,0.760 RPM/s,-1.54 RPM/s,1.78 RPM/s
2025-12-15 22:39:14,1.28 RPM/s,-1.41 RPM/s,3.98 RPM/s
2025-12-15 22:39:16,1.95 RPM/s,-1.48 RPM/s,0.807 RPM/s
2025-12-15 22:39:18,1.94 RPM/s,-1.92 RPM/s,2.87 RPM/s
2025-12-15 22:39:20,1.28 RPM/s,-1.39 RPM/s,-0.217 RPM/s
2025-12-15 22:39:22,0.918 RPM/s,-1.73 RPM/s,0.728 RPM/s
2025-12-15 22:39:24,1.61 RPM/s,-1.75 RPM/s,2.05 RPM/s
2025-12-15 22:39:26,2.41 RPM/s,-1.44 RPM/s,2.45 RPM/s
2025-12-15 22:39:28,2.21 RPM/s,-1.80 RPM/s,2.64 RPM/s
2025-12-15 22:39:32,1.94 RPM/s,-1.99 RPM/s,-0.327 RPM/s
2025-12-15 22:39:34,1.73 RPM/s,-2.17 RPM/s,2.49 RPM/s
2025-12-15 22:39:36,2.85 RPM/s,-2.93 RPM/s,2.55 RPM/s
2025-12-15 22:39:38,0.596 RPM/s,-0.965 RPM/s,4.45 RPM/s
2025-12-15 22:39:40,1.02 RPM/s,-0.525 RPM/s,1.49 RPM/s
2025-12-15 22:39:42,0.0518 RPM/s,-1.00 RPM/s,3.02 RPM/s
2025-12-15 22:39:46,1.17 RPM/s,-2.46 RPM/s,3.35 RPM/s
2025-12-15 22:39:48,1.67 RPM/s,-2.70 RPM/s,6.56 RPM/s
2025-12-15 22:39:50,1.67 RPM/s,-1.82 RPM/s,3.89 RPM/s
2025-12-15 22:39:52,1.87 RPM/s,-1.12 RPM/s,7.10 RPM/s
2025-12-15 22:39:54,2.09 RPM/s,-3.28 RPM/s,6.34 RPM/s
2025-12-15 22:39:58,0.954 RPM/s,-2.06 RPM/s,4.38 RPM/s
2025-12-15 22:40:00,-0.267 RPM/s,-0.687 RPM/s,2.73 RPM/s
2025-12-15 22:40:02,-0.588 RPM/s,-1.74 RPM/s,3.85 RPM/s
2025-12-15 22:40:04,-1.27 RPM/s,-1.36 RPM/s,5.64 RPM/s
2025-12-15 22:40:06,-0.381 RPM/s,-1.92 RPM/s,3.19 RPM/s
2025-12-15 22:40:08,-0.965 RPM/s,-1.80 RPM/s,4.88 RPM/s
2025-12-15 22:40:12,-0.585 RPM/s,-2.08 RPM/s,5.14 RPM/s
2025-12-15 22:40:14,-0.255 RPM/s,-1.80 RPM/s,8.78 RPM/s
2025-12-15 22:40:16,-0.763 RPM/s,-2.35 RPM/s,7.47 RPM/s
2025-12-15 22:40:18,16.3 RPM/s,-100 RPM/s,-80.5 RPM/s
2025-12-15 22:40:20,47.7 RPM/s,-93.8 RPM/s,-21.1 RPM/s
2025-12-15 22:40:22,44.5 RPM/s,-13.5 RPM/s,-10.8 RPM/s
2025-12-15 22:40:26,45.3 RPM/s,15.4 RPM/s,4.75 RPM/s
2025-12-15 22:40:28,38.6 RPM/s,24.5 RPM/s,2.42 RPM/s
2025-12-15 22:40:30,11.0 RPM/s,30.2 RPM/s,-0.755 RPM/s
2025-12-15 22:40:32,3.73 RPM/s,35.6 RPM/s,-2.13 RPM/s
2025-12-15 22:40:34,2.99 RPM/s,40.4 RPM/s,-1.82 RPM/s
2025-12-15 22:40:36,-1.54 RPM/s,41.3 RPM/s,-0.367 RPM/s
2025-12-15 22:40:38,-7.18 RPM/s,40.6 RPM/s,2.41 RPM/s
2025-12-15 22:40:40,-10.6 RPM/s,38.0 RPM/s,5.28 RPM/s
2025-12-15 22:40:42,-11.7 RPM/s,34.5 RPM/s,5.82 RPM/s
2025-12-15 22:40:44,-10.4 RPM/s,17.2 RPM/s,6.70 RPM/s
2025-12-15 22:40:48,-6.63 RPM/s,20.6 RPM/s,6.17 RPM/s
2025-12-15 22:40:52,-4.28 RPM/s,35.0 RPM/s,3.66 RPM/s
2025-12-15 22:40:54,-3.64 RPM/s,41.8 RPM/s,1.87 RPM/s
2025-12-15 22:40:56,-2.36 RPM/s,39.3 RPM/s,1.33 RPM/s
2025-12-15 22:41:08,-1.16 RPM/s,-7.52 RPM/s,1.83 RPM/s
2025-12-15 22:41:10,-2.97 RPM/s,-3.45 RPM/s,2.05 RPM/s
2025-12-15 22:41:12,1.17 RPM/s,-5.34 RPM/s,2.58 RPM/s
2025-12-15 22:41:14,7.36 RPM/s,-7.35 RPM/s,1.84 RPM/s
2025-12-15 22:41:16,4.61 RPM/s,-4.33 RPM/s,1.43 RPM/s
2025-12-15 22:41:18,-6.28 RPM/s,-3.30 RPM/s,1.12 RPM/s
2025-12-15 22:41:20,5.79 RPM/s,-4.00 RPM/s,0.512 RPM/s
2025-12-15 22:41:22,2.28 RPM/s,-2.86 RPM/s,-0.298 RPM/s
2025-12-15 22:41:24,-2.37 RPM/s,-3.01 RPM/s,-0.809 RPM/s
2025-12-15 22:41:26,2.71 RPM/s,-2.70 RPM/s,-1.57 RPM/s
2025-12-15 22:41:30,1.61 RPM/s,-3.72 RPM/s,-2.43 RPM/s
2025-12-15 22:41:32,2.10 RPM/s,-3.17 RPM/s,-2.74 RPM/s
2025-12-15 22:41:36,5.37 RPM/s,-2.60 RPM/s,-2.55 RPM/s
2025-12-15 22:41:38,6.14 RPM/s,-1.95 RPM/s,-2.23 RPM/s
2025-12-15 22:41:40,13.6 RPM/s,-0.616 RPM/s,-2.18 RPM/s
2025-12-15 22:41:42,8.43 RPM/s,-0.867 RPM/s,-2.08 RPM/s
2025-12-15 22:41:44,2.71 RPM/s,-1.21 RPM/s,-1.98 RPM/s
2025-12-15 22:41:48,1.73 RPM/s,-3.38 RPM/s,-0.756 RPM/s
2025-12-15 22:41:52,1.44 RPM/s,-1.31 RPM/s,-14.3 RPM/s
2025-12-15 22:41:56,-3.66 RPM/s,0.552 RPM/s,-2.51 RPM/s
2025-12-15 22:41:58,-6.81 RPM/s,-1.01 RPM/s,-1.03 RPM/s
2025-12-15 22:42:02,-4.26 RPM/s,-3.28 RPM/s,-1.65 RPM/s
2025-12-15 22:42:12,-1.28 RPM/s,-1.33 RPM/s,-3.29 RPM/s
2025-12-15 22:42:16,-3.00 RPM/s,-1.58 RPM/s,-6.04 RPM/s
2025-12-15 22:42:18,-2.26 RPM/s,-2.74 RPM/s,-1.07 RPM/s
2025-12-15 22:42:20,-4.99 RPM/s,1.26 RPM/s,-3.75 RPM/s
2025-12-15 22:42:22,-4.68 RPM/s,2.24 RPM/s,-2.62 RPM/s
2025-12-15 22:42:24,-0.313 RPM/s,-0.608 RPM/s,-2.15 RPM/s
2025-12-15 22:42:30,-0.874 RPM/s,4.91 RPM/s,-0.974 RPM/s
2025-12-15 22:42:34,-4.00 RPM/s,0.331 RPM/s,-3.08 RPM/s
2025-12-15 22:42:36,-3.21 RPM/s,0.103 RPM/s,3.93 RPM/s
2025-12-15 22:42:38,-1.88 RPM/s,-0.307 RPM/s,-4.51 RPM/s
2025-12-15 22:42:40,-1.16 RPM/s,-4.62 RPM/s,3.72 RPM/s
2025-12-15 22:42:42,1.95 RPM/s,-0.309 RPM/s,-2.92 RPM/s
2025-12-15 22:42:44,1.46 RPM/s,-2.70 RPM/s,0.967 RPM/s
2025-12-15 22:42:48,1.57 RPM/s,5.05 RPM/s,-93.0 RPM/s
2025-12-15 22:42:52,-13.2 RPM/s,10.4 RPM/s,-7.23 RPM/s
